name;owner;creation;modified;modified_by;docstatus;idx;naming_series;stock_entry_type;purpose;add_to_transit;company;posting_date;titulo_ongsys;idpedido_ongsys;posting_time;set_posting_time;inspection_required;apply_putaway_rule;from_bom;use_multi_level_bom;fg_completed_qty;process_loss_percentage;process_loss_qty;last_scanned_warehouse;total_outgoing_value;total_incoming_value;value_difference;total_additional_costs;is_opening;per_transferred;total_amount;is_return;doctype;to_warehouse;from_warehouse
MAT-STE-2026-00640;Administrator;2026-01-22 17:21:01.928571;2026-01-22 17:21:01.928571;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-03;02.Pedido Atitude -Breve =Recife - 04.11.2025;;17:21:1.921586;1;0;0;0;1;0.0;0.0;0.0;;0.0;2.0;2.0;0.0;No;0.0;2.0;0;Stock Entry;;
MAT-STE-2026-00641;Administrator;2026-01-22 17:21:02.693078;2026-01-22 17:21:02.693078;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-03;09. Pedido ATITUDE - Recife Intensivo - Secos e Cereais Complemento - 01.11.2025;;17:21:2.686204;1;0;0;0;1;0.0;0.0;0.0;;0.0;30.91;30.91;0.0;No;0.0;30.91;0;Stock Entry;;
MAT-STE-2026-00642;Administrator;2026-01-22 17:21:03.711193;2026-01-22 17:21:03.711193;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-03;17. PEDIDO ATITUDE - BREVE CABO - HORTIFRUTI - 06/11/2025;;17:21:3.701557;1;0;0;0;1;0.0;0.0;0.0;;0.0;3.66;3.66;0.0;No;0.0;3.66;0;Stock Entry;;
MAT-STE-2026-00651;Administrator;2026-01-22 17:21:28.285690;2026-01-22 17:21:28.285690;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-03;12.pedido ATITUDE-BREVE RECIFE-Hortifruti -11.11.2025;;17:21:28.276766;1;0;0;0;1;0.0;0.0;0.0;;0.0;90.92;90.92;0.0;No;0.0;90.92;0;Stock Entry;;
MAT-STE-2026-00658;Administrator;2026-01-22 17:21:42.486515;2026-01-22 17:21:42.486515;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-03;05.Pedido ATITUDE -Breve Recife - Limpeza e higiene -11.11.2025;;17:21:42.479708;1;0;0;0;1;0.0;0.0;0.0;;0.0;100.74;100.74;0.0;No;0.0;100.74;0;Stock Entry;;
MAT-STE-2026-00709;Administrator;2026-01-22 17:23:16.878968;2026-01-22 17:23:16.878968;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-03;08.Pedido Atitude -Breve Recife - pedido extra 04.11.2025;;17:23:16.871951;1;0;0;0;1;0.0;0.0;0.0;;0.0;3.85;3.85;0.0;No;0.0;3.85;0;Stock Entry;;
MAT-STE-2026-00930;Administrator;2026-01-22 17:32:32.577834;2026-01-22 17:32:32.577834;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-03;PEDIDO ATIRUDE - JABOATÃO BREVE - UTENSILIOS DE COZINHA;;17:32:32.570196;1;0;0;0;1;0.0;0.0;0.0;;0.0;46.0;46.0;0.0;No;0.0;46.0;0;Stock Entry;;
MAT-STE-2025-01377;Administrator;2025-11-28 14:55:17.847777;2025-11-28 14:55:17.847777;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;;;14:55:17.840827;1;0;0;0;1;0.0;0.0;0.0;;0.0;154.0;154.0;0.0;No;0.0;154.0;0;Stock Entry;;
MAT-STE-2025-01409;Administrator;2025-11-28 14:56:38.619157;2025-11-28 14:56:38.619157;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;;;14:56:38.611695;1;0;0;0;1;0.0;0.0;0.0;;0.0;286.36;286.36;0.0;No;0.0;286.36;0;Stock Entry;;
MAT-STE-2025-01425;Administrator;2025-11-28 14:57:16.671374;2025-11-28 14:57:16.671374;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;;;14:57:16.657076;1;0;0;0;1;0.0;0.0;0.0;;0.0;79.74;79.74;0.0;No;0.0;79.74;0;Stock Entry;;
MAT-STE-2025-01426;Administrator;2025-11-28 14:57:19.599416;2025-11-28 14:57:19.599416;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;;;14:57:19.591651;1;0;0;0;1;0.0;0.0;0.0;;0.0;51.33;51.33;0.0;No;0.0;51.33;0;Stock Entry;;
MAT-STE-2025-01427;Administrator;2025-11-28 14:57:21.076996;2025-11-28 14:57:21.076996;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;;;14:57:21.067706;1;0;0;0;1;0.0;0.0;0.0;;0.0;3.0;3.0;0.0;No;0.0;3.0;0;Stock Entry;;
MAT-STE-2025-01428;Administrator;2025-11-28 14:57:21.884564;2025-11-28 14:57:21.884564;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;;;14:57:21.87771;1;0;0;0;1;0.0;0.0;0.0;;0.0;30.0;30.0;0.0;No;0.0;30.0;0;Stock Entry;;
MAT-STE-2025-01429;Administrator;2025-11-28 14:57:22.639954;2025-11-28 14:57:22.639954;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;;;14:57:22.622255;1;0;0;0;1;0.0;0.0;0.0;;0.0;30.0;30.0;0.0;No;0.0;30.0;0;Stock Entry;;
MAT-STE-2025-01430;Administrator;2025-11-28 14:57:23.384952;2025-11-28 14:57:23.384952;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;;;14:57:23.376908;1;0;0;0;1;0.0;0.0;0.0;;0.0;111.45;111.45;0.0;No;0.0;111.45;0;Stock Entry;;
MAT-STE-2025-01459;Administrator;2025-11-28 14:58:24.610706;2025-11-28 14:58:24.610706;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;;;14:58:24.603072;1;0;0;0;1;0.0;0.0;0.0;;0.0;105.31;105.31;0.0;No;0.0;105.31;0;Stock Entry;;
MAT-STE-2025-01460;Administrator;2025-11-28 14:58:26.761683;2025-11-28 14:58:26.761683;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;;;14:58:26.75264;1;0;0;0;1;0.0;0.0;0.0;;0.0;108.44;108.44;0.0;No;0.0;108.44;0;Stock Entry;;
MAT-STE-2025-01629;Administrator;2025-11-28 15:17:12.481732;2025-11-28 15:17:12.481732;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;01. Pedido ATITUDE - CABO BREVE - ANT - 02.10.2025;478;15:17:12.470468;1;0;0;0;1;0.0;0.0;0.0;;0.0;154.0;154.0;0.0;No;0.0;154.0;0;Stock Entry;;
MAT-STE-2025-01661;Administrator;2025-11-28 15:19:42.471479;2025-11-28 15:19:42.471479;Administrator;1;3;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;18 . PEDIDO ATITUDE - BREVE CABO - HORTIFRUTI - 07/11/2025;524;15:19:42.333809;1;0;0;0;1;0.0;0.0;0.0;;0.0;291.92;291.92;0.0;No;0.0;291.92;0;Stock Entry;;
MAT-STE-2025-01677;Administrator;2025-11-28 15:20:59.050283;2025-11-28 15:20:59.050283;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;17. Pedido ATITUDE - CABO INTENSIVO - Hortifruti complemento - 07.11.2025;550;15:20:59.029871;1;0;0;0;1;0.0;0.0;0.0;;0.0;92.0;92.0;0.0;No;0.0;92.0;0;Stock Entry;;
MAT-STE-2025-01678;Administrator;2025-11-28 15:21:06.247264;2025-11-28 15:21:06.247264;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;Limpeza e higiene ;551;15:21:6.225074;1;0;0;0;1;0.0;0.0;0.0;;0.0;54.36;54.36;0.0;No;0.0;54.36;0;Stock Entry;;
MAT-STE-2025-01679;Administrator;2025-11-28 15:21:08.578749;2025-11-28 15:21:08.578749;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;Pedido de descartáveis ;552;15:21:8.565862;1;0;0;0;1;0.0;0.0;0.0;;0.0;3.0;3.0;0.0;No;0.0;3.0;0;Stock Entry;;
MAT-STE-2025-01680;Administrator;2025-11-28 15:21:09.828336;2025-11-28 15:21:09.828336;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;Expedientes ;553;15:21:9.804944;1;0;0;0;1;0.0;0.0;0.0;;0.0;30.0;30.0;0.0;No;0.0;30.0;0;Stock Entry;;
MAT-STE-2025-01681;Administrator;2025-11-28 15:21:11.061505;2025-11-28 15:21:11.061505;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;007.PEDIDO ATITUDE - CARUARU INTENSIVO - EXPEDIENTE (11/11/2025);554;15:21:11.030472;1;0;0;0;1;0.0;0.0;0.0;;0.0;30.0;30.0;0.0;No;0.0;30.0;0;Stock Entry;;
MAT-STE-2025-01682;Administrator;2025-11-28 15:21:12.485882;2025-11-28 15:21:12.485882;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;PEDIDO ATITUDE - JABOATÃO BREVE - MATERIAL DE LIMPEZA E HIGIENE ;555;15:21:12.468047;1;0;0;0;1;0.0;0.0;0.0;;0.0;117.54;117.54;0.0;No;0.0;117.54;0;Stock Entry;;
MAT-STE-2025-01711;Administrator;2025-11-28 15:22:54.299899;2025-11-28 15:22:54.299899;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;Pedido de carnes e frios ;604;15:22:54.285935;1;0;0;0;1;0.0;0.0;0.0;;0.0;113.21;113.21;0.0;No;0.0;113.21;0;Stock Entry;;
MAT-STE-2025-01712;Administrator;2025-11-28 15:22:57.302528;2025-11-28 15:22:57.302528;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;PEDIDO DE HORTIFRUTI;605;15:22:57.28863;1;0;0;0;1;0.0;0.0;0.0;;0.0;112.17;112.17;0.0;No;0.0;112.17;0;Stock Entry;;
MAT-STE-2025-01730;Administrator;2025-12-01 10:03:47.453348;2025-12-01 10:03:47.453348;Administrator;1;5;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;PEDIDO DE HORTIFRUTI COMPLEMENTAR ;549;10:03:47.438886;1;0;0;0;1;0.0;0.0;0.0;;0.0;116.0;116.0;0.0;No;0.0;116.0;0;Stock Entry;;
MAT-STE-2026-00612;Administrator;2026-01-22 17:19:40.488134;2026-01-22 17:19:40.488134;Administrator;1;3;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;01. Pedido ATITUDE - CABO BREVE - ANT - 02.10.2025;;17:19:40.477722;1;0;0;0;1;0.0;0.0;0.0;;0.0;154.0;154.0;0.0;No;0.0;154.0;0;Stock Entry;;
MAT-STE-2026-00646;Administrator;2026-01-22 17:21:10.677681;2026-01-22 17:21:10.677681;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;18 . PEDIDO ATITUDE - BREVE CABO - HORTIFRUTI - 07/11/2025;;17:21:10.669005;1;0;0;0;1;0.0;0.0;0.0;;0.0;294.99;294.99;0.0;No;0.0;294.99;0;Stock Entry;;
MAT-STE-2026-00665;Administrator;2026-01-22 17:21:52.300734;2026-01-22 17:21:52.300734;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;PEDIDO DE HORTIFRUTI COMPLEMENTAR ;;17:21:52.292973;1;0;0;0;1;0.0;0.0;0.0;;0.0;116.0;116.0;0.0;No;0.0;116.0;0;Stock Entry;;
MAT-STE-2026-00666;Administrator;2026-01-22 17:21:55.710222;2026-01-22 17:21:55.710222;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;17. Pedido ATITUDE - CABO INTENSIVO - Hortifruti complemento - 07.11.2025;;17:21:55.575176;1;0;0;0;1;0.0;0.0;0.0;;0.0;91.61;91.61;0.0;No;0.0;91.61;0;Stock Entry;;
MAT-STE-2026-00667;Administrator;2026-01-22 17:21:58.706104;2026-01-22 17:21:58.706104;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;Limpeza e higiene ;;17:21:58.575786;1;0;0;0;1;0.0;0.0;0.0;;0.0;54.36;54.36;0.0;No;0.0;54.36;0;Stock Entry;;
MAT-STE-2026-00668;Administrator;2026-01-22 17:22:00.071402;2026-01-22 17:22:00.071402;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;Pedido de descartáveis ;;17:22:0.064598;1;0;0;0;1;0.0;0.0;0.0;;0.0;3.0;3.0;0.0;No;0.0;3.0;0;Stock Entry;;
MAT-STE-2026-00669;Administrator;2026-01-22 17:22:00.829532;2026-01-22 17:22:00.829532;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;Expedientes ;;17:22:0.822387;1;0;0;0;1;0.0;0.0;0.0;;0.0;30.0;30.0;0.0;No;0.0;30.0;0;Stock Entry;;
MAT-STE-2026-00670;Administrator;2026-01-22 17:22:01.560157;2026-01-22 17:22:01.560157;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;007.PEDIDO ATITUDE - CARUARU INTENSIVO - EXPEDIENTE (11/11/2025);;17:22:1.552383;1;0;0;0;1;0.0;0.0;0.0;;0.0;30.0;30.0;0.0;No;0.0;30.0;0;Stock Entry;;
MAT-STE-2026-00671;Administrator;2026-01-22 17:22:02.328059;2026-01-22 17:22:02.328059;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;PEDIDO ATITUDE - JABOATÃO BREVE - MATERIAL DE LIMPEZA E HIGIENE ;;17:22:2.319806;1;0;0;0;1;0.0;0.0;0.0;;0.0;117.54;117.54;0.0;No;0.0;117.54;0;Stock Entry;;
MAT-STE-2026-00710;Administrator;2026-01-22 17:23:17.786781;2026-01-22 17:23:17.786781;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;Pedido de carnes e frios ;;17:23:17.779609;1;0;0;0;1;0.0;0.0;0.0;;0.0;113.21;113.21;0.0;No;0.0;113.21;0;Stock Entry;;
MAT-STE-2026-00711;Administrator;2026-01-22 17:23:19.782500;2026-01-22 17:23:19.782500;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-04;PEDIDO DE HORTIFRUTI;;17:23:19.774891;1;0;0;0;1;0.0;0.0;0.0;;0.0;112.18;112.18;0.0;No;0.0;112.18;0;Stock Entry;;
MAT-STE-2025-01407;Administrator;2025-11-28 14:56:33.625304;2025-11-28 14:56:33.625304;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:56:33.617653;1;0;0;0;1;0.0;0.0;0.0;;0.0;44.9;44.9;0.0;No;0.0;44.9;0;Stock Entry;;
MAT-STE-2025-01410;Administrator;2025-11-28 14:56:42.324540;2025-11-28 14:56:42.324540;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:56:42.315944;1;0;0;0;1;0.0;0.0;0.0;;0.0;126.85;126.85;0.0;No;0.0;126.85;0;Stock Entry;;
MAT-STE-2025-01421;Administrator;2025-11-28 14:57:09.859213;2025-11-28 14:57:09.859213;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:57:9.852082;1;0;0;0;1;0.0;0.0;0.0;;0.0;11.0;11.0;0.0;No;0.0;11.0;0;Stock Entry;;
MAT-STE-2025-01422;Administrator;2025-11-28 14:57:10.904970;2025-11-28 14:57:10.904970;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:57:10.898518;1;0;0;0;1;0.0;0.0;0.0;;0.0;5.0;5.0;0.0;No;0.0;5.0;0;Stock Entry;;
MAT-STE-2025-01423;Administrator;2025-11-28 14:57:11.812124;2025-11-28 14:57:11.812124;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:57:11.673958;1;0;0;0;1;0.0;0.0;0.0;;0.0;103.92;103.92;0.0;No;0.0;103.92;0;Stock Entry;;
MAT-STE-2025-01433;Administrator;2025-11-28 14:57:29.638482;2025-11-28 14:57:29.638482;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:57:29.630133;1;0;0;0;1;0.0;0.0;0.0;;0.0;101.95;101.95;0.0;No;0.0;101.95;0;Stock Entry;;
MAT-STE-2025-01434;Administrator;2025-11-28 14:57:33.096952;2025-11-28 14:57:33.096952;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:57:33.088267;1;0;0;0;1;0.0;0.0;0.0;;0.0;325.0;325.0;0.0;No;0.0;325.0;0;Stock Entry;;
MAT-STE-2025-01435;Administrator;2025-11-28 14:57:35.414141;2025-11-28 14:57:35.414141;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:57:35.406755;1;0;0;0;1;0.0;0.0;0.0;;0.0;64.0;64.0;0.0;No;0.0;64.0;0;Stock Entry;;
MAT-STE-2025-01436;Administrator;2025-11-28 14:57:36.836556;2025-11-28 14:57:36.836556;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:57:36.828014;1;0;0;0;1;0.0;0.0;0.0;;0.0;87.48;87.48;0.0;No;0.0;87.48;0;Stock Entry;;
MAT-STE-2025-01437;Administrator;2025-11-28 14:57:39.643619;2025-11-28 14:57:39.643619;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:57:39.635493;1;0;0;0;1;0.0;0.0;0.0;;0.0;13.0;13.0;0.0;No;0.0;13.0;0;Stock Entry;;
MAT-STE-2025-01438;Administrator;2025-11-28 14:57:40.810349;2025-11-28 14:57:40.810349;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:57:40.66878;1;0;0;0;1;0.0;0.0;0.0;;0.0;86.0;86.0;0.0;No;0.0;86.0;0;Stock Entry;;
MAT-STE-2025-01444;Administrator;2025-11-28 14:57:49.381107;2025-11-28 14:57:49.381107;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:57:49.37315;1;0;0;0;1;0.0;0.0;0.0;;0.0;91.0;91.0;0.0;No;0.0;91.0;0;Stock Entry;;
MAT-STE-2025-01450;Administrator;2025-11-28 14:58:04.821081;2025-11-28 14:58:04.821081;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:58:4.808907;1;0;0;0;1;0.0;0.0;0.0;;0.0;137.44;137.44;0.0;No;0.0;137.44;0;Stock Entry;;
MAT-STE-2025-01461;Administrator;2025-11-28 14:58:29.925297;2025-11-28 14:58:29.925297;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:58:29.908174;1;0;0;0;1;0.0;0.0;0.0;;0.0;566.67;566.67;0.0;No;0.0;566.67;0;Stock Entry;;
MAT-STE-2025-01462;Administrator;2025-11-28 14:58:33.119740;2025-11-28 14:58:33.119740;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:58:33.111941;1;0;0;0;1;0.0;0.0;0.0;;0.0;192.71;192.71;0.0;No;0.0;192.71;0;Stock Entry;;
MAT-STE-2025-01463;Administrator;2025-11-28 14:58:35.364626;2025-11-28 14:58:35.364626;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;;;14:58:35.355959;1;0;0;0;1;0.0;0.0;0.0;;0.0;76.13;76.13;0.0;No;0.0;76.13;0;Stock Entry;;
MAT-STE-2025-01659;Administrator;2025-11-28 15:19:33.313623;2025-11-28 15:19:33.313623;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;15. Pedido ATITUDE - Recife Intensivo - Hortifruti Complementar - 07.11.2025;522;15:19:33.301639;1;0;0;0;1;0.0;0.0;0.0;;0.0;44.9;44.9;0.0;No;0.0;44.9;0;Stock Entry;;
MAT-STE-2025-01662;Administrator;2025-11-28 15:19:48.225579;2025-11-28 15:19:48.225579;Administrator;1;6;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;PEDIDO ATITUDE - JABOATÃO BREVE - HORTIFRUTI;525;15:19:48.082743;1;0;0;0;1;0.0;0.0;0.0;;0.0;126.86;126.86;0.0;No;0.0;126.86;0;Stock Entry;;
MAT-STE-2025-01673;Administrator;2025-11-28 15:20:46.297325;2025-11-28 15:20:46.297325;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;07.Pedido ATITUDE-Breve Recife -Descártavel -28.10.2025 - Cópia ;543;15:20:46.281984;1;0;0;0;1;0.0;0.0;0.0;;0.0;11.0;11.0;0.0;No;0.0;11.0;0;Stock Entry;;
MAT-STE-2025-01674;Administrator;2025-11-28 15:20:48.072233;2025-11-28 15:20:48.072233;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;09.Pedido ATITUDE-Breve Recife - Expediente -28.10.2025 Cópia ;544;15:20:48.059493;1;0;0;0;1;0.0;0.0;0.0;;0.0;5.0;5.0;0.0;No;0.0;5.0;0;Stock Entry;;
MAT-STE-2025-01675;Administrator;2025-11-28 15:20:49.571094;2025-11-28 15:20:49.571094;Administrator;1;4;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;20. Pedido ATITUDE - INTENSIVO JABOATÃO - Hortifruti Complemento - 07.11.2025 ;546;15:20:49.556475;1;0;0;0;1;0.0;0.0;0.0;;0.0;119.23;119.23;0.0;No;0.0;119.23;0;Stock Entry;;
MAT-STE-2025-01685;Administrator;2025-11-28 15:21:23.266879;2025-11-28 15:21:23.266879;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;19. Pedido ATITUDE - INTENSIVO CABO - Hortifruti completo - 11.11.2025;558;15:21:23.253582;1;0;0;0;1;0.0;0.0;0.0;;0.0;116.57;116.57;0.0;No;0.0;116.57;0;Stock Entry;;
MAT-STE-2025-01686;Administrator;2025-11-28 15:21:30.756455;2025-11-28 15:21:30.756455;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;006.PEDIDO ATITUDE - CARUARU INTENSIVO - HIGIENE E LIMPEZA (11/11/2025);559;15:21:30.74454;1;0;0;0;1;0.0;0.0;0.0;;0.0;325.0;325.0;0.0;No;0.0;325.0;0;Stock Entry;;
MAT-STE-2025-01687;Administrator;2025-11-28 15:21:34.245293;2025-11-28 15:21:34.245293;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;006. PEDIDO ATITUDE - CARUARU INTENSIVO - DESCARTAVEIS (11/11/2025);561;15:21:34.234739;1;0;0;0;1;0.0;0.0;0.0;;0.0;64.0;64.0;0.0;No;0.0;64.0;0;Stock Entry;;
MAT-STE-2025-01688;Administrator;2025-11-28 15:21:36.464803;2025-11-28 15:21:36.464803;Administrator;1;3;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;PEDIDO ATITUDE - JABOATÃO BREVE - HORTIFRUTI;563;15:21:36.328013;1;0;0;0;1;0.0;0.0;0.0;;0.0;86.29;86.29;0.0;No;0.0;86.29;0;Stock Entry;;
MAT-STE-2025-01689;Administrator;2025-11-28 15:21:41.248962;2025-11-28 15:21:41.248962;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;PEDIDO ATITUDE - JABOATÃO BREVE - DESCARTAVEIS;564;15:21:41.222958;1;0;0;0;1;0.0;0.0;0.0;;0.0;13.0;13.0;0.0;No;0.0;13.0;0;Stock Entry;;
MAT-STE-2025-01690;Administrator;2025-11-28 15:21:42.832757;2025-11-28 15:21:42.832757;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;PEDIDO ATITUDE - JABOATÃO BREVE - MATERIAL DE EXPEDIENTE;565;15:21:42.811233;1;0;0;0;1;0.0;0.0;0.0;;0.0;86.0;86.0;0.0;No;0.0;86.0;0;Stock Entry;;
MAT-STE-2025-01696;Administrator;2025-11-28 15:21:56.720026;2025-11-28 15:21:56.720026;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;PEDIDO ATITUDE - JABOATÃO BREVE - CARNES E FRIOS;577;15:21:56.581511;1;0;0;0;1;0.0;0.0;0.0;;0.0;91.0;91.0;0.0;No;0.0;91.0;0;Stock Entry;;
MAT-STE-2025-01702;Administrator;2025-11-28 15:22:21.025034;2025-11-28 15:22:21.025034;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;011. Pedido ATITUDE - INTENSIVO CABO - Carnes e Frios - 11.11.2025 ;584;15:22:21.012912;1;0;0;0;1;0.0;0.0;0.0;;0.0;137.44;137.44;0.0;No;0.0;137.44;0;Stock Entry;;
MAT-STE-2025-01713;Administrator;2025-11-28 15:23:02.762868;2025-11-28 15:23:02.762868;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;020. PEDIDO ATITUDE - CARUARU INTENSIVO - HORTIFRUTI (07/11/2025);606;15:23:2.749636;1;0;0;0;1;0.0;0.0;0.0;;0.0;585.45;585.45;0.0;No;0.0;585.45;0;Stock Entry;;
MAT-STE-2025-01714;Administrator;2025-11-28 15:23:13.781129;2025-11-28 15:23:13.781129;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-11-05;011. PEDIDO ATITUDE - CARUARU INTENSIVO - CARNES E FRIOS (11/11/2025);607;15:23:13.768969;1;0;0;0;1;0.0;0.0;0.0;;0.0;202.08;202.08;0.0;No;0.0;202.08;0;Stock Entry;;
